time (s), R (V),time (s), S (V),time (s), T (V)
-1.14421e-05, -0.000226434, -1.14485e-05, -0.00156538, -1.14456e-05, 8.56293e-05
-1.14264e-05, 0.000226434, -1.14329e-05, -0.00190692, -1.14299e-05, -0.000256888
-1.14108e-05, -0.000339651, -1.14173e-05, -0.00167923, -1.14143e-05, -0.000485233
-1.13952e-05, -0.000226434, -1.14016e-05, -0.00145153, -1.13987e-05, -2.85431e-05
-1.13796e-05, 0.000113217, -1.1386e-05, -0.00102461, -1.13831e-05, -2.85431e-05
-1.13639e-05, 0.000226434, -1.13704e-05, -0.000455383, -1.13674e-05, -2.85431e-05
-1.13483e-05, 0, -1.13548e-05, -0.00102461, -1.13518e-05, -2.85431e-05
-1.13327e-05, -0.000113217, -1.13391e-05, -0.000910766, -1.13362e-05, -0.000256888
-1.13171e-05, 8.49129e-05, -1.13235e-05, -0.000569229, -1.13206e-05, -0.00037106
-1.13014e-05, -0.000254739, -1.13079e-05, -0.000341537, -1.13049e-05, 0.000199802
-1.12858e-05, 8.49129e-05, -1.12923e-05, 8.53843e-05, -1.12893e-05, 0.000313974
-1.12702e-05, 0.000226434, -1.12766e-05, 0.000455383, -1.12737e-05, -0.000114172
-1.12546e-05, -2.83043e-05, -1.1261e-05, 0.000227692, -1.12581e-05, -0.000570862
-1.12389e-05, -0.000169826, -1.12454e-05, 0.000170769, -1.12424e-05, -0.000570862
-1.12233e-05, -0.000707607, -1.12298e-05, 0.000284614, -1.12268e-05, 0
-1.12077e-05, 0.000452869, -1.12141e-05, -0.000113846, -1.12112e-05, -0.000342517
-1.11921e-05, 0.000311347, -1.11985e-05, -2.84614e-05, -1.11956e-05, -0.000799207
-1.11764e-05, 0.000169826, -1.11829e-05, 0, -1.11799e-05, -0.000713578
-1.11608e-05, 5.66086e-05, -1.11673e-05, 5.69229e-05, -1.11643e-05, -0.000142716
-1.11452e-05, 0.000339651, -1.11516e-05, -5.69229e-05, -1.11487e-05, -0.000256888
-1.11296e-05, 0.00019813, -1.1136e-05, 0.000142307, -1.11331e-05, -0.00037106
-1.11139e-05, 0.000113217, -1.11204e-05, -0.000313076, -1.11174e-05, -0.000342517
-1.10983e-05, -0.000254739, -1.11048e-05, -0.000369999, -1.11018e-05, -0.000685034
-1.10827e-05, -0.000226434, -1.10891e-05, 0, -1.10862e-05, -0.000685034
-1.10671e-05, 0, -1.10735e-05, -0.000341537, -1.10706e-05, 0.000199802
-1.10514e-05, -0.000226434, -1.10579e-05, 8.53843e-05, -1.10549e-05, 0.000542319
-1.10358e-05, -0.000254739, -1.10423e-05, 0.000540767, -1.10393e-05, 0
-1.10202e-05, -0.000226434, -1.10266e-05, -0.000113846, -1.10237e-05, 0
-1.10046e-05, -0.000481173, -1.1011e-05, -0.000227692, -1.10081e-05, 0.000114172
-1.09889e-05, -0.00059439, -1.09954e-05, 0, -1.09924e-05, -0.000142716
-1.09733e-05, -2.83043e-05, -1.09798e-05, -0.000227692, -1.09768e-05, 8.56293e-05
-1.09577e-05, -2.83043e-05, -1.09641e-05, -0.000113846, -1.09612e-05, 0.000428147
-1.09421e-05, 0.000311347, -1.09485e-05, -0.000256153, -1.09456e-05, 0.000313974
-1.09264e-05, 0.000877433, -1.09329e-05, -0.000683075, -1.09299e-05, -2.85431e-05
-1.09108e-05, 0.000877433, -1.09173e-05, -0.00102461, -1.09143e-05, 0.000428147
-1.08952e-05, 0.000537781, -1.09016e-05, -0.00079692, -1.08987e-05, 0.000428147
-1.08796e-05, 0.00099065, -1.0886e-05, -0.000683075, -1.08831e-05, 8.56293e-05
-1.08639e-05, 0.000962346, -1.08704e-05, -0.000683075, -1.08674e-05, -2.85431e-05
-1.08483e-05, 0.00039626, -1.08548e-05, -0.000256153, -1.08518e-05, 0.000313974
-1.08327e-05, 0.000339651, -1.08391e-05, -0.000711536, -1.08362e-05, 0.000656491
-1.08171e-05, 0.000424564, -1.08235e-05, -0.000341537, -1.08206e-05, 0.000199802
-1.08014e-05, 0.000452869, -1.08079e-05, 0, -1.08049e-05, -2.85431e-05
-1.07858e-05, 0.00039626, -1.07923e-05, 0.000227692, -1.07893e-05, -0.000485233
-1.07702e-05, -8.49129e-05, -1.07766e-05, 0.000227692, -1.07737e-05, -0.000256888
-1.07546e-05, -0.000424564, -1.0761e-05, 0.000426922, -1.07581e-05, -0.000941922
-1.07389e-05, -0.000650999, -1.07454e-05, 0.000569229, -1.07424e-05, -0.000485233
-1.07233e-05, -0.00079252, -1.07298e-05, 0.000426922, -1.07268e-05, -2.85431e-05
-1.07077e-05, -0.000339651, -1.07141e-05, 8.53843e-05, -1.07112e-05, -0.00105609
-1.06921e-05, -0.000820824, -1.06985e-05, 0.000313076, -1.06956e-05, -0.00148424
-1.06764e-05, -0.000820824, -1.06829e-05, 0.000341537, -1.06799e-05, -0.000913379
-1.06608e-05, -0.000934041, -1.06673e-05, 0.000227692, -1.06643e-05, -0.000114172
-1.06452e-05, -0.00104726, -1.06516e-05, -0.000227692, -1.06487e-05, -0.000342517
-1.06296e-05, -0.000452869, -1.0636e-05, -0.000569229, -1.06331e-05, -0.000570862
-1.06139e-05, 0, -1.06204e-05, -0.00079692, -1.06174e-05, 0
-1.05983e-05, 0.000339651, -1.06048e-05, -0.000768459, -1.06018e-05, 0.000342517
-1.05827e-05, 0.000877433, -1.05891e-05, -0.000569229, -1.05862e-05, 0
-1.05671e-05, 0.000650999, -1.05735e-05, -0.000967689, -1.05706e-05, -0.000228345
-1.05514e-05, 0.000877433, -1.05579e-05, -0.00102461, -1.05549e-05, 0.000342517
-1.05358e-05, 0.00099065, -1.05423e-05, -0.000626152, -1.05393e-05, 0.000799207
-1.05202e-05, 0.00144352, -1.05266e-05, -0.000426922, -1.05237e-05, 0.000770664
-1.05046e-05, 0.00158504, -1.0511e-05, -5.69229e-05, -1.05081e-05, 0.000685034
-1.04889e-05, 0.00158504, -1.04954e-05, 0.000455383, -1.04924e-05, 0.000913379
-1.04733e-05, 0.00158504, -1.04798e-05, 0.000569229, -1.04768e-05, 0.00156987
-1.04577e-05, 0.000905737, -1.04641e-05, 0.000512306, -1.04612e-05, 0.00114172
-1.04421e-05, 0.000226434, -1.04485e-05, 0.000569229, -1.04456e-05, 0.000627948
-1.04264e-05, -0.000113217, -1.04329e-05, 0.000996151, -1.04299e-05, 0.000256888
-1.04108e-05, 0.000452869, -1.04173e-05, 0.000996151, -1.04143e-05, 8.56293e-05
-1.03952e-05, 0.000679303, -1.04016e-05, 0.000882305, -1.03987e-05, -0.00037106
-1.03796e-05, 0, -1.0386e-05, 0.000426922, -1.03831e-05, -0.000342517
-1.03639e-05, -0.000452869, -1.03704e-05, -2.84614e-05, -1.03674e-05, -0.000399603
-1.03483e-05, -0.000226434, -1.03548e-05, 0.000313076, -1.03518e-05, -0.00117027
-1.03327e-05, -0.000905737, -1.03391e-05, 0.00019923, -1.03362e-05, -0.00134153
-1.03171e-05, -0.000339651, -1.03235e-05, -0.000483845, -1.03206e-05, -0.00117027
-1.03014e-05, -2.83043e-05, -1.03079e-05, -0.00059769, -1.03049e-05, -0.000599405
-1.02858e-05, -0.000481173, -1.02923e-05, -0.000256153, -1.02893e-05, -0.000513776
-1.02702e-05, -0.000934041, -1.02766e-05, -2.84614e-05, -1.02737e-05, -0.000941922
-1.02546e-05, -0.000367956, -1.0261e-05, 0.000313076, -1.02581e-05, -0.0012559
-1.02389e-05, -0.000367956, -1.02454e-05, 0.000996151, -1.02424e-05, -0.00045669
-1.02233e-05, -0.00127369, -1.02298e-05, 0.00202076, -1.02268e-05, -0.000228345
-1.02077e-05, -0.00251908, -1.02141e-05, 0.00315922, -1.02112e-05, 0.000228345
-1.01921e-05, -0.00294365, -1.01985e-05, 0.0034723, -1.01956e-05, 0.000228345
-1.01764e-05, -0.00305686, -1.01829e-05, 0.00424076, -1.01799e-05, 0.000114172
-1.01608e-05, -0.00317008, -1.01673e-05, 0.00449691, -1.01643e-05, 0.000685034
-1.01452e-05, -0.00283043, -1.01516e-05, 0.00429768, -1.01487e-05, 0.000570862
-1.01296e-05, -0.00226434, -1.0136e-05, 0.00341537, -1.01331e-05, -0.000114172
-1.01139e-05, -0.00135861, -1.01204e-05, 0.00213461, -1.01174e-05, -0.000570862
-1.00983e-05, -0.00101895, -1.01048e-05, 0.00139461, -1.01018e-05, 0
-1.00827e-05, -0.000339651, -1.00891e-05, 2.84614e-05, -1.00862e-05, 0.000114172
-1.00671e-05, 0.000679303, -1.00735e-05, -0.000882305, -1.00706e-05, -0.000685034
-1.00514e-05, 0.00192469, -1.00579e-05, -0.00179307, -1.00549e-05, -0.000570862
-1.00358e-05, 0.00237756, -1.00423e-05, -0.00295999, -1.00393e-05, -0.000599405
-1.00202e-05, 0.00260399, -1.00266e-05, -0.00318768, -1.00237e-05, -0.000941922
-1.00046e-05, 0.00294365, -1.0011e-05, -0.00261845, -1.00081e-05, -0.00082775
-9.98894e-06, 0.00260399, -9.99539e-06, -0.00204922, -9.99245e-06, 0.000199802
-9.97331e-06, 0.00223604, -9.97977e-06, -0.00136615, -9.97682e-06, 0.000428147
-9.95769e-06, 0.00181147, -9.96414e-06, 0.000227692, -9.9612e-06, 0.000199802
-9.94206e-06, 0.00124539, -9.94852e-06, 0.00261845, -9.94557e-06, 0.000313974
-9.92644e-06, 0.00135861, -9.93289e-06, 0.00375691, -9.92995e-06, 0.000656491
-9.91081e-06, 0.00079252, -9.91727e-06, 0.00315922, -9.91432e-06, 0.000884836
-9.89519e-06, 0.000113217, -9.90164e-06, 0.00441152, -9.8987e-06, 0.000656491
-9.87956e-06, -0.000113217, -9.88602e-06, 0.00463922, -9.88307e-06, 0.00045669
-9.86394e-06, 0.000226434, -9.87039e-06, 0.00352922, -9.86745e-06, -2.85431e-05
-9.84831e-06, 0.000113217, -9.85477e-06, 0.00193538, -9.85182e-06, -2.85431e-05
-9.83269e-06, 0.000113217, -9.83914e-06, 0.000683075, -9.8362e-06, -0.000114172
-9.81706e-06, 0.000113217, -9.82352e-06, -0.000341537, -9.82057e-06, -0.000228345
-9.80144e-06, 0.000226434, -9.80789e-06, -0.00193538, -9.80495e-06, -0.000228345
-9.78581e-06, -0.000226434, -9.79227e-06, -0.00318768, -9.78932e-06, -0.00045669
-9.77019e-06, -0.000339651, -9.77664e-06, -0.00387076, -9.7737e-06, -0.000114172
-9.75456e-06, -0.000113217, -9.76102e-06, -0.00455383, -9.75807e-06, -0.00045669
-9.73894e-06, -0.000113217, -9.74539e-06, -0.00489537, -9.74245e-06, 0.000342517
-9.72331e-06, 0.000254739, -9.72977e-06, -0.00478152, -9.72682e-06, 0.00045669
-9.70769e-06, -0.000141521, -9.71414e-06, -0.0039846, -9.7112e-06, -0.000114172
-9.69206e-06, -0.000849129, -9.69852e-06, -0.00341537, -9.69557e-06, 0.000570862
-9.67644e-06, -0.000254739, -9.68289e-06, -0.00295999, -9.67995e-06, 0.000570862
-9.66081e-06, -8.49129e-05, -9.66727e-06, -0.00230538, -9.66432e-06, 2.85431e-05
-9.64519e-06, -0.000254739, -9.65164e-06, -0.00150846, -9.6487e-06, -0.000342517
-9.62956e-06, -0.000622694, -9.63602e-06, -0.00105307, -9.63307e-06, -0.000142716
-9.61394e-06, -0.000283043, -9.62039e-06, -0.00105307, -9.61745e-06, -0.000171259
-9.59831e-06, -0.000481173, -9.60477e-06, -0.00148, -9.60182e-06, -0.000685034
-9.58269e-06, -0.00039626, -9.58914e-06, -0.00148, -9.5862e-06, -0.000313974
-9.56706e-06, 0.000141521, -9.57352e-06, -0.00113846, -9.57057e-06, -0.000570862
-9.55144e-06, 0.000452869, -9.55789e-06, -0.00113846, -9.55495e-06, -0.00105609
-9.53581e-06, 2.83043e-05, -9.54227e-06, -0.00159384, -9.53932e-06, -0.000742121
-9.52019e-06, 0.000141521, -9.52664e-06, -0.00148, -9.5237e-06, -0.000228345
-9.50456e-06, 0.000339651, -9.51102e-06, -0.000910766, -9.50807e-06, -0.000342517
-9.48894e-06, 0.000254739, -9.49539e-06, -0.000910766, -9.49245e-06, 0.000114172
-9.47331e-06, 0.000141521, -9.47977e-06, -0.000910766, -9.47682e-06, 0.000313974
-9.45769e-06, 0.000481173, -9.46414e-06, 0, -9.4612e-06, -2.85431e-05
-9.44206e-06, 0.000254739, -9.44852e-06, 0.000683075, -9.44557e-06, 8.56293e-05
-9.42644e-06, 2.83043e-05, -9.43289e-06, 0.000569229, -9.42995e-06, 0.000428147
-9.41081e-06, -0.000113217, -9.41727e-06, 0.000569229, -9.41432e-06, 0.000428147
-9.39519e-06, -0.000566086, -9.40164e-06, 0.00079692, -9.3987e-06, 0.000313974
-9.37956e-06, -0.000339651, -9.38602e-06, 0.0012523, -9.38307e-06, 8.56293e-05
-9.36394e-06, -0.000452869, -9.37039e-06, 0.00113846, -9.36745e-06, -2.85431e-05
-9.34831e-06, -0.00113217, -9.35477e-06, 0.0012523, -9.35182e-06, -0.000142716
-9.33269e-06, -0.00113217, -9.33914e-06, 0.00133769, -9.3362e-06, 0.000884836
-9.31706e-06, -0.00101895, -9.32352e-06, 0.00133769, -9.32057e-06, 0.000199802
-9.30144e-06, -0.00113217, -9.30789e-06, 0.00122384, -9.30495e-06, -0.000142716
-9.28581e-06, -0.000679303, -9.29227e-06, 0.00133769, -9.28932e-06, 8.56293e-05
-9.27019e-06, -0.000226434, -9.27664e-06, 0.00133769, -9.2737e-06, 0.000884836
-9.25456e-06, 0.000226434, -9.26102e-06, 0.000882305, -9.25807e-06, 0.000428147
-9.23894e-06, 0, -9.24539e-06, 0.00102461, -9.24245e-06, 0.000199802
-9.22331e-06, 0, -9.22977e-06, 0.00102461, -9.22682e-06, 0.000428147
-9.20769e-06, 0.000452869, -9.21414e-06, 0.000683075, -9.2112e-06, 0.000542319
-9.19206e-06, 0.000566086, -9.19852e-06, 0.000341537, -9.19557e-06, 0.000428147
-9.17644e-06, 0.000339651, -9.18289e-06, 0, -9.17995e-06, 0.000313974
-9.16081e-06, 0.000452869, -9.16727e-06, -0.000227692, -9.16432e-06, 0.000228345
-9.14519e-06, 0.000905737, -9.15164e-06, -0.000910766, -9.1487e-06, -0.00045669
-9.12956e-06, 0.000679303, -9.13602e-06, -0.00148, -9.13307e-06, -0.00114172
-9.11394e-06, 0.000113217, -9.12039e-06, -0.00079692, -9.11745e-06, -0.00105609
-9.09831e-06, 0.000566086, -9.10477e-06, -0.00079692, -9.10182e-06, -0.000941922
-9.08269e-06, 0.000339651, -9.08914e-06, -0.00116692, -9.0862e-06, -0.000713578
-9.06706e-06, 0, -9.07352e-06, -0.00113846, -9.07057e-06, -0.000941922
-9.05144e-06, 0.000113217, -9.05789e-06, -0.00079692, -9.05495e-06, -0.00128444
-9.03581e-06, -0.000113217, -9.04227e-06, -0.000483845, -9.03932e-06, -0.00105609
-9.02019e-06, -0.000566086, -9.02664e-06, -0.000256153, -9.0237e-06, -0.000142716
-9.00456e-06, -0.000452869, -9.01102e-06, 0.000170769, -9.00807e-06, 8.56293e-05
-8.98894e-06, -0.000679303, -8.99539e-06, 0.000739998, -8.99245e-06, -0.000142716
-8.97331e-06, -0.00135861, -8.97977e-06, 0.000882305, -8.97682e-06, 0.000199802
-8.95769e-06, -0.00101895, -8.96414e-06, 0.000569229, -8.9612e-06, 5.70862e-05
-8.94206e-06, -0.000452869, -8.94852e-06, 0.000569229, -8.94557e-06, -2.85431e-05
-8.92644e-06, -0.00104726, -8.93289e-06, 0.000654613, -8.92995e-06, 0.000342517
-8.91081e-06, -0.00079252, -8.91727e-06, 0.000939228, -8.91432e-06, 0.000770664
-8.89519e-06, -0.000113217, -8.90164e-06, 0.000142307, -8.8987e-06, 0.000428147
-8.87956e-06, 0.000283043, -8.88602e-06, 0, -8.88307e-06, 0.000342517
-8.86394e-06, -5.66086e-05, -8.87039e-06, -0.000455383, -8.86745e-06, 0.000570862
-8.84831e-06, 0.000622694, -8.85477e-06, -0.000910766, -8.85182e-06, 0.000256888
-8.83269e-06, 0.00104726, -8.83914e-06, -0.00113846, -8.8362e-06, -5.70862e-05
-8.81706e-06, 0.000452869, -8.82352e-06, -0.000910766, -8.82057e-06, 0.000542319
-8.80144e-06, 0.000735911, -8.80789e-06, -0.00102461, -8.80495e-06, 0.000399603
-8.78581e-06, 0.000849129, -8.79227e-06, -0.000569229, -8.78932e-06, 0.000742121
-8.77019e-06, 0.000707607, -8.77664e-06, -0.000341537, -8.7737e-06, 0.000428147
-8.75456e-06, 0.000566086, -8.76102e-06, -0.00122384, -8.75807e-06, 8.56293e-05
-8.73894e-06, 0.00019813, -8.74539e-06, -0.000540767, -8.74245e-06, -0.000256888
-8.72331e-06, 0.000339651, -8.72977e-06, 2.84614e-05, -8.72682e-06, 8.56293e-05
-8.70769e-06, 0.000424564, -8.71414e-06, -8.53843e-05, -8.7112e-06, -0.000142716
-8.69206e-06, 0.00019813, -8.69852e-06, -0.00079692, -8.69557e-06, -0.00037106
-8.67644e-06, -0.00079252, -8.68289e-06, 0, -8.67995e-06, -0.000256888
-8.66081e-06, -0.000566086, -8.66727e-06, 0.000569229, -8.66432e-06, -0.000256888
-8.64519e-06, -0.000226434, -8.65164e-06, -0.000227692, -8.6487e-06, -0.000485233
-8.62956e-06, -0.000339651, -8.63602e-06, -0.000341537, -8.63307e-06, -0.000713578
-8.61394e-06, -0.00079252, -8.62039e-06, 0, -8.61745e-06, -0.000256888
-8.59831e-06, -0.000707607, -8.60477e-06, -0.000341537, -8.60182e-06, 8.56293e-05
-8.58269e-06, -0.000481173, -8.58914e-06, -0.000341537, -8.5862e-06, -0.000513776
-8.56706e-06, -0.000481173, -8.57352e-06, 0.000341537, -8.57057e-06, -0.000171259
-8.55144e-06, -0.000254739, -8.55789e-06, 0.000227692, -8.55495e-06, 0.000256888
-8.53581e-06, -0.000566086, -8.54227e-06, 0, -8.53932e-06, -0.000313974
-8.52019e-06, -0.000339651, -8.52664e-06, 0.000113846, -8.5237e-06, -0.00045669
-8.50456e-06, -0.000113217, -8.51102e-06, -0.000113846, -8.50807e-06, 0.000399603
-8.48894e-06, -0.000566086, -8.49539e-06, 0, -8.49245e-06, 0.00139861
-8.47331e-06, -0.000339651, -8.47977e-06, -0.000341537, -8.47682e-06, 0.000799207
-8.45769e-06, 0.000452869, -8.46414e-06, 2.84614e-05, -8.4612e-06, 0.000913379
-8.44206e-06, 0.000452869, -8.44852e-06, -0.000313076, -8.44557e-06, 0.0012559
-8.42644e-06, -0.000226434, -8.43289e-06, -0.000426922, -8.42995e-06, 0.000342517
-8.41081e-06, -0.000113217, -8.41727e-06, -0.00111, -8.41432e-06, 0.00111318
-8.39519e-06, -0.000339651, -8.40164e-06, -0.00133769, -8.3987e-06, 0.0014557
-8.37956e-06, 0, -8.38602e-06, -0.000654613, -8.38307e-06, 0.000770664
-8.36394e-06, 0.000452869, -8.37039e-06, -0.00111, -8.36745e-06, -0.000485233
-8.34831e-06, 0.00101895, -8.35477e-06, -0.00102461, -8.35182e-06, -0.00117027
-8.33269e-06, 0.000566086, -8.33914e-06, -0.00102461, -8.3362e-06, -0.00117027
-8.31706e-06, 0.000566086, -8.32352e-06, -0.000569229, -8.32057e-06, -0.00105609
-8.30144e-06, 0.000226434, -8.30789e-06, -0.0012523, -8.30495e-06, -0.00151278
-8.28581e-06, -0.000141521, -8.29227e-06, -0.00102461, -8.28932e-06, -0.00117027
-8.27019e-06, -2.83043e-05, -8.27664e-06, -0.000910766, -8.2737e-06, 8.56293e-05
-8.25456e-06, 0.00019813, -8.26102e-06, -0.000711536, -8.25807e-06, 0.000999009
-8.23894e-06, 0.000226434, -8.24539e-06, 0, -8.24245e-06, 0.00171259
-8.22331e-06, 0.000311347, -8.22977e-06, 0.000113846, -8.22682e-06, 0.00285431
-8.20769e-06, 0.000509477, -8.21414e-06, -5.69229e-05, -8.2112e-06, 0.00365352
-8.19206e-06, 0.000424564, -8.19852e-06, 0.000284614, -8.19557e-06, 0.00285431
-8.17644e-06, 0.000113217, -8.18289e-06, 0.000341537, -8.17995e-06, 0.00137007
-8.16081e-06, 0.000764216, -8.16727e-06, 0.000654613, -8.16432e-06, -0.000799207
-8.14519e-06, 0.000849129, -8.15164e-06, 0.00079692, -8.1487e-06, -0.00276868
-8.12956e-06, 0.000283043, -8.13602e-06, 0.000853843, -8.13307e-06, -0.00356789
-8.11394e-06, 0.000113217, -8.12039e-06, 0.000853843, -8.11745e-06, -0.0031112
-8.09831e-06, 0.000650999, -8.10477e-06, 0.000483845, -8.10182e-06, -0.0031112
-8.08269e-06, 0.000339651, -8.08914e-06, 0.000369999, -8.0862e-06, -0.00353934
-8.06706e-06, -0.000254739, -8.07352e-06, -2.84614e-05, -8.07057e-06, -0.00422438
-8.05144e-06, 0, -8.05789e-06, -0.000569229, -8.05495e-06, -0.00342517
-8.03581e-06, 0, -8.04227e-06, -0.000455383, -8.03932e-06, -0.00162696
-8.02019e-06, 0, -8.02664e-06, -0.000369999, -8.0237e-06, 0.000542319
-8.00456e-06, -0.000254739, -8.01102e-06, -0.00059769, -8.00807e-06, 0.00182676
-7.98894e-06, -0.000113217, -7.99539e-06, -0.0012523, -7.99245e-06, 0.00228345
-7.97331e-06, -0.00059439, -7.97977e-06, -0.0012523, -7.97682e-06, 0.0020551
-7.95769e-06, -0.000820824, -7.96414e-06, -0.00102461, -7.9612e-06, 0.00202656
-7.94206e-06, -0.000820824, -7.94852e-06, -0.00079692, -7.94557e-06, 0.00259742
-7.92644e-06, -0.000707607, -7.93289e-06, -0.00102461, -7.92995e-06, 0.00214073
-7.91081e-06, -0.000820824, -7.91727e-06, -0.000825382, -7.91432e-06, 0.00122735
-7.89519e-06, -0.000934041, -7.90164e-06, -0.000455383, -7.8987e-06, 0.000656491
-7.87956e-06, -0.000481173, -7.88602e-06, -0.000341537, -7.88307e-06, 0.000199802
-7.86394e-06, -0.000367956, -7.87039e-06, 0, -7.86745e-06, -2.85431e-05
-7.84831e-06, -0.000481173, -7.85477e-06, -0.000113846, -7.85182e-06, -0.00037106
-7.83269e-06, 5.66086e-05, -7.83914e-06, 0.000113846, -7.8362e-06, -0.000142716
-7.81706e-06, -0.000169826, -7.82352e-06, -0.000142307, -7.82057e-06, 8.56293e-05
-7.80144e-06, -0.000566086, -7.80789e-06, -0.000369999, -7.80495e-06, -0.000485233
-7.78581e-06, -0.000141521, -7.79227e-06, 0, -7.78932e-06, 0.000313974
-7.77019e-06, 0.000452869, -7.77664e-06, 0, -7.7737e-06, 0.000999009
-7.75456e-06, 0.00039626, -7.76102e-06, -0.000227692, -7.75807e-06, 0.00111318
-7.73894e-06, 0.000481173, -7.74539e-06, -0.000227692, -7.74245e-06, 0.000770664
-7.72331e-06, 0.000707607, -7.72977e-06, -0.000369999, -7.72682e-06, -0.000142716
-7.70769e-06, 0.000254739, -7.71414e-06, 0.000113846, -7.7112e-06, -0.00082775
-7.69206e-06, 0.000679303, -7.69852e-06, 0.00019923, -7.69557e-06, -0.00117027
-7.67644e-06, 0.000679303, -7.68289e-06, 0.000768459, -7.67995e-06, -0.000941922
-7.66081e-06, 0.000650999, -7.66727e-06, 0.000426922, -7.66432e-06, -0.00114172
-7.64519e-06, -0.000254739, -7.65164e-06, 0.000341537, -7.6487e-06, -0.00114172
-7.62956e-06, -0.00116048, -7.63602e-06, 0, -7.63307e-06, -0.00102755
-7.61394e-06, -0.000707607, -7.62039e-06, -0.000113846, -7.61745e-06, -0.000913379
-7.59831e-06, -0.000566086, -7.60477e-06, -0.000341537, -7.60182e-06, -0.000685034
-7.58269e-06, -0.00147182, -7.58914e-06, -0.000455383, -7.5862e-06, -0.000228345
-7.56706e-06, -0.00226434, -7.57352e-06, -0.000540767, -7.57057e-06, 0
-7.55144e-06, -0.00229265, -7.55789e-06, -0.000341537, -7.55495e-06, 0.000685034
-7.53581e-06, -0.00183978, -7.54227e-06, -0.000284614, -7.53932e-06, 0.0012559
-7.52019e-06, -0.00183978, -7.52664e-06, -0.000455383, -7.5237e-06, 0.00102755
-7.50456e-06, -0.000707607, -7.51102e-06, -0.000512306, -7.50807e-06, 0.000799207
-7.48894e-06, -0.000367956, -7.49539e-06, 2.84614e-05, -7.49245e-06, 0.000999009
-7.47331e-06, -0.00079252, -7.47977e-06, 5.69229e-05, -7.47682e-06, 0.000799207
-7.45769e-06, -0.00124539, -7.46414e-06, 0.000341537, -7.4612e-06, 0.000342517
-7.44206e-06, -0.00113217, -7.44852e-06, 0.000227692, -7.44557e-06, 0.000313974
-7.42644e-06, -0.00079252, -7.43289e-06, -0.00039846, -7.42995e-06, -0.000342517
-7.41081e-06, -0.00079252, -7.41727e-06, -0.000341537, -7.41432e-06, -0.000399603
-7.39519e-06, -0.000226434, -7.40164e-06, 8.53843e-05, -7.3987e-06, -0.000313974
-7.37956e-06, 0.00079252, -7.38602e-06, 0.00019923, -7.38307e-06, -0.000256888
-7.36394e-06, 0.00192469, -7.37039e-06, -0.000711536, -7.36745e-06, -0.000256888
-7.34831e-06, 0.00271721, -7.35477e-06, -0.000483845, -7.35182e-06, 0.000228345
-7.33269e-06, 0.00384938, -7.33914e-06, -0.00059769, -7.3362e-06, 0.000399603
-7.31706e-06, 0.00509477, -7.32352e-06, -0.000256153, -7.32057e-06, 0.000199802
-7.30144e-06, 0.00554764, -7.30789e-06, -0.000369999, -7.30495e-06, -8.56293e-05
-7.28581e-06, 0.00520799, -7.29227e-06, -2.84614e-05, -7.28932e-06, -0.000256888
-7.27019e-06, 0.00551934, -7.27664e-06, 8.53843e-05, -7.2737e-06, -0.00037106
-7.25456e-06, 0.00472682, -7.26102e-06, 0.000313076, -7.25807e-06, 0.000171259
-7.23894e-06, 0.00325499, -7.24539e-06, 0.000996151, -7.24245e-06, 0.000313974
-7.22331e-06, 0.00155674, -7.22977e-06, 0.000426922, -7.22682e-06, 0.000342517
-7.20769e-06, -0.00059439, -7.21414e-06, 0.00019923, -7.2112e-06, -0.00045669
-7.19206e-06, -0.00116048, -7.19852e-06, 0.000654613, -7.19557e-06, -0.000228345
-7.17644e-06, -0.001953, -7.18289e-06, 0.000654613, -7.17995e-06, -0.000228345
-7.16081e-06, -0.00271721, -7.16727e-06, 0.00039846, -7.16432e-06, -0.000570862
-7.14519e-06, -0.00294365, -7.15164e-06, 0.000369999, -7.1487e-06, -0.000685034
-7.12956e-06, -0.00317008, -7.13602e-06, 0.00039846, -7.13307e-06, -0.000342517
-7.11394e-06, -0.00305686, -7.12039e-06, 0.000426922, -7.11745e-06, -0.000114172
-7.09831e-06, -0.00260399, -7.10477e-06, -0.000113846, -7.10182e-06, -0.000342517
-7.08269e-06, -0.00226434, -7.08914e-06, -0.000256153, -7.0862e-06, -0.000114172
-7.06706e-06, -0.00158504, -7.07352e-06, 0.000256153, -7.07057e-06, -0.000228345
-7.05144e-06, -0.00113217, -7.05789e-06, -0.00019923, -7.05495e-06, -0.000228345
-7.03581e-06, -0.00079252, -7.04227e-06, -0.00019923, -7.03932e-06, -0.00045669
-7.02019e-06, -0.000339651, -7.02664e-06, 0.000256153, -7.0237e-06, 0.000228345
-7.00456e-06, -0.000339651, -7.01102e-06, 0.000910766, -7.00807e-06, 0.000199802
-6.98894e-06, -0.000226434, -6.99539e-06, 0.00318768, -6.99245e-06, -0.00037106
-6.97331e-06, -0.000339651, -6.97977e-06, 0.00535075, -6.97682e-06, -0.000485233
-6.95769e-06, -0.00079252, -6.96414e-06, 0.00683075, -6.9612e-06, -0.000256888
-6.94206e-06, -0.00059439, -6.94852e-06, 0.00751382, -6.94557e-06, -2.85431e-05
-6.92644e-06, -0.000226434, -6.93289e-06, 0.00739998, -6.92995e-06, 0.000199802
-6.91081e-06, -0.000113217, -6.91727e-06, 0.00637536, -6.91432e-06, -0.000142716
